,RunId,iteration,Step,largura,altura,density,rule,alive_cells,dead_cells,average_rule,likeness,len_rule,len_born,len_survive
262,262,0,350,50,50,0.5,B72/S6279518,0.398,0.602,1.2063492063492065,0.7908,5,2,7
263,263,0,350,50,50,0.5,B692735/S781,0.42879999999999996,0.5712,1.0,0.254,3,6,3
264,264,0,350,50,50,0.5,B1742569/S93872451,0.7988,0.2012,1.0036764705882353,0.632,1,7,8
265,265,0,350,50,50,0.5,B745628193/S529416837,1.0,0.0,1.0,1.0,0,9,9
266,266,0,350,50,50,0.5,B5723948/S45793862,1.0,0.0,1.013157894736842,1.0,1,7,8
267,267,0,350,50,50,0.5,B615932/S76592,0.7424,0.2576,1.3384615384615386,0.8284,1,6,5
268,268,0,350,50,50,0.5,B8632547/S79623,0.6644,0.3356,1.08,0.3444,2,7,5
269,269,0,350,50,50,0.5,B427/S5739,0.4488,0.5512,1.3846153846153848,0.516,1,3,4
270,270,0,350,50,50,0.5,B69837254/S21964,0.6604,0.3396,0.8,0.322,3,8,5
271,271,0,350,50,50,0.5,B6/S6158394,0.7632,0.2368,0.8571428571428572,0.9984,6,1,7
272,272,0,350,50,50,0.5,B3/S93475162,0.9952,0.0048,1.5416666666666667,1.0,7,1,8
273,273,0,350,50,50,0.5,B876453921/S498,0.4224,0.5776,1.4,0.0352,6,9,3
274,274,0,350,50,50,0.5,B645812397/S81,0.49360000000000004,0.5064,0.9,0.0056,7,9,2
275,275,0,350,50,50,0.5,B8/S56927,0.5184,0.4816,0.725,1.0,4,1,5
276,276,0,350,50,50,0.5,B324851/S963528471,1.0,0.0,1.3043478260869565,1.0,3,6,9
277,277,0,350,50,50,0.5,B675429/S8391,0.49,0.51,0.9545454545454546,0.3176,2,6,4
278,278,0,350,50,50,0.5,B16954/S3857,0.558,0.442,1.15,0.4436,1,5,4
279,279,0,350,50,50,0.5,B634712589/S872564,0.9992,0.0008,1.0666666666666667,0.9984,3,9,6
280,280,0,350,50,50,0.5,B192/S26973,0.4272,0.5728,1.35,0.606,2,3,5
281,281,0,350,50,50,0.5,B23/S45719,0.4436,0.5564,2.08,0.5752,3,2,5
282,282,0,350,50,50,0.5,B3654182/S697234851,1.0,0.0,1.206896551724138,1.0,2,7,9
283,283,0,350,50,50,0.5,B986/S319872,0.6704,0.3296,0.6521739130434783,1.0,3,3,6
284,284,0,350,50,50,0.5,B5/S5167,0.384,0.616,0.95,1.0,3,1,4
285,285,0,350,50,50,0.5,B4169273/S76395,0.72,0.28,1.3125,0.606,2,7,5
286,286,0,350,50,50,0.5,B5/S4813256,0.8148,0.1852,0.8285714285714286,0.998,6,1,7
287,287,0,350,50,50,0.5,B624/S27,0.3792,0.6208,1.125,0.4232,1,3,2
288,288,0,350,50,50,0.5,B876/S6912,0.5544,0.4456,0.6428571428571429,1.0,1,3,4
289,289,0,350,50,50,0.5,B837251496/S71952,0.64,0.36,0.96,0.2632,4,9,5
290,290,0,350,50,50,0.5,B387915/S3687195,0.9412,0.0588,1.0129870129870129,0.9596,1,6,7
291,291,0,350,50,50,0.5,B48956312/S548367,0.9828,0.0172,1.1578947368421053,1.0,2,8,6
292,292,0,350,50,50,0.5,B739416/S742851,0.6664,0.3336,0.9,0.5464,0,6,6
293,293,0,350,50,50,0.5,B64513/S79,0.5,0.5,2.1052631578947367,0.0092,3,5,2
294,294,0,350,50,50,0.5,B978254613/S69,0.4972,0.5028,1.5,0.0,7,9,2
295,295,0,350,50,50,0.5,B278/S7593,0.28600000000000003,0.714,1.0588235294117647,0.5844,1,3,4
296,296,0,350,50,50,0.5,B12548739/S196324,0.6532,0.3468,0.8547008547008548,0.3572,2,8,6
297,297,0,350,50,50,0.5,B53862714/S173,0.5864,0.4136,0.8148148148148148,0.1556,5,8,3
298,298,0,350,50,50,0.5,B23851946/S741635,0.7608,0.2392,0.9122807017543859,0.8496,2,8,6
299,299,0,350,50,50,0.5,B2341/S7,0.4024,0.5976,2.8,0.182,3,4,1
300,300,0,350,50,50,0.5,B178495263/S8937145,0.8028,0.1972,1.0571428571428572,0.6036,2,9,7
301,301,0,350,50,50,0.5,B168972/S28496,0.4064,0.5936,1.0545454545454545,0.5676,1,6,5
302,302,0,350,50,50,0.5,B79523841/S74928561,0.9964,0.0036,1.0769230769230769,0.9984,0,8,8
303,303,0,350,50,50,0.5,B36/S18547,0.11639999999999995,0.8836,1.1111111111111112,0.9936,3,2,5
304,304,0,350,50,50,0.5,B217685349/S125,0.5836,0.4164,0.5333333333333333,0.186,6,9,3
305,305,0,350,50,50,0.5,B675831429/S927854,0.7632,0.2368,1.1666666666666665,0.5152,3,9,6
306,306,0,350,50,50,0.5,B2/S4561738,0.8968,0.1032,2.4285714285714284,0.9844,6,1,7
307,307,0,350,50,50,0.5,B41968572/S482,0.5207999999999999,0.4792,0.888888888888889,0.2664,5,8,3
308,308,0,350,50,50,0.5,B6258/S827591,0.4216,0.5784,1.0158730158730158,0.56,2,4,6
309,309,0,350,50,50,0.5,B821573/S4761923,0.6668000000000001,0.3332,1.054945054945055,0.6028,1,6,7
310,310,0,350,50,50,0.5,B57/S6158934,0.4788,0.5212,0.8571428571428572,0.9884,5,2,7
311,311,0,350,50,50,0.5,B42/S9,0.3024,0.6976,3.0,0.4048,1,2,1
312,312,0,350,50,50,0.5,B632948/S761,0.476,0.524,0.8750000000000001,0.2428,3,6,3
313,313,0,350,50,50,0.5,B87496/S75196342,0.6468,0.3532,0.6801470588235294,0.9,3,5,8
314,314,0,350,50,50,0.5,B618954327/S49532,0.6275999999999999,0.3724,0.9199999999999999,0.2976,4,9,5
315,315,0,350,50,50,0.5,B96728/S578,0.21760000000000002,0.7824,1.0416666666666667,0.5748,2,5,3
316,316,0,350,50,50,0.5,B7/S48,0.48719999999999997,0.5128,0.8571428571428571,1.0,1,1,2
317,317,0,350,50,50,0.5,B64/S721365948,0.998,0.002,1.0,1.0,7,2,9
318,318,0,350,50,50,0.5,B7352/S7,0.36519999999999997,0.6348,1.6470588235294117,0.2452,3,4,1
319,319,0,350,50,50,0.5,B92/S6247315,0.9948,0.0052,0.7272727272727273,1.0,5,2,7
320,320,0,350,50,50,0.5,B72891/S618,0.37639999999999996,0.6236,0.9259259259259258,0.4048,2,5,3
321,321,0,350,50,50,0.5,B89473651/S673,0.6504,0.3496,0.9922480620155039,0.2984,5,8,3
322,322,0,350,50,50,0.5,B9257148/S72461358,1.0,0.0,0.8749999999999999,1.0,1,7,8
323,323,0,350,50,50,0.5,B516/S257,0.2976,0.7024,1.1666666666666667,0.6124,0,3,3
324,324,0,350,50,50,0.5,B68279/S784,0.2612,0.7388,0.9895833333333333,0.5364,2,5,3
325,325,0,350,50,50,0.5,B7/S8241697,0.622,0.378,0.7551020408163265,1.0,6,1,7
326,326,0,350,50,50,0.5,B195438/S326184,0.6492,0.3508,0.8,0.5288,0,6,6
327,327,0,350,50,50,0.5,B4286/S84521793,0.6848000000000001,0.3152,0.975,0.6744,4,4,8
328,328,0,350,50,50,0.5,B19/S82715,0.5676,0.4324,0.9199999999999999,0.9956,3,2,5
329,329,0,350,50,50,0.5,B57421/S137269584,0.9996,0.0004,1.3157894736842106,1.0,4,5,9
330,330,0,350,50,50,0.5,B723695184/S69328741,0.918,0.082,1.0,0.83,1,9,8
331,331,0,350,50,50,0.5,B963/S184397,0.36519999999999997,0.6348,0.8888888888888888,0.7352,3,3,6
332,332,0,350,50,50,0.5,B56/S69253,0.356,0.644,0.9090909090909091,0.9976,3,2,5
333,333,0,350,50,50,0.5,B7954268/S54678321,0.9996,0.0004,0.7682926829268293,1.0,1,7,8
334,334,0,350,50,50,0.5,B658/S49728531,0.6264000000000001,0.3736,0.7697368421052632,0.7432,5,3,8
335,335,0,350,50,50,0.5,B45629/S748,0.4968,0.5032,1.2179487179487178,0.2804,2,5,3
336,336,0,350,50,50,0.5,B72/S14,0.3052,0.6948,0.5555555555555556,0.592,0,2,2
337,337,0,350,50,50,0.5,B684/S34,0.18200000000000005,0.818,0.5833333333333334,1.0,1,3,2
338,338,0,350,50,50,0.5,B8154279/S81,0.41359999999999997,0.5864,0.8749999999999999,0.198,5,7,2
339,339,0,350,50,50,0.5,B6173/S54379821,0.6836,0.3164,1.1470588235294117,0.7068,4,4,8
340,340,0,350,50,50,0.5,B1/S327498156,0.998,0.002,5.0,0.9992,8,1,9
341,341,0,350,50,50,0.5,B85367/S7,0.12760000000000005,0.8724,1.206896551724138,0.9952,4,5,1
342,342,0,350,50,50,0.5,B93/S24951,0.4184,0.5816,0.7000000000000001,0.702,3,2,5
343,343,0,350,50,50,0.5,B7169/S5132,0.6616,0.3384,0.4782608695652174,0.998,0,4,4
344,344,0,350,50,50,0.5,B3916548/S249753618,1.0,0.0,0.9722222222222221,1.0,2,7,9
345,345,0,350,50,50,0.5,B823571/S548169273,1.0,0.0,1.153846153846154,1.0,3,6,9
346,346,0,350,50,50,0.5,B17936458/S5,0.5032,0.4968,0.9302325581395349,0.0064,7,8,1
347,347,0,350,50,50,0.5,B9/S923541786,0.9976,0.0024,0.5555555555555556,1.0,8,1,9
348,348,0,350,50,50,0.5,B3741/S98164253,0.6355999999999999,0.3644,1.2666666666666666,0.9644,4,4,8
349,349,0,350,50,50,0.5,B4639528/S249,0.524,0.476,0.9459459459459459,0.2328,4,7,3
350,350,0,350,50,50,0.5,B27/S9,0.20879999999999999,0.7912,2.0,0.5904,1,2,1
351,351,0,350,50,50,0.5,B246718593/S15843,0.7032,0.2968,0.8400000000000001,0.3924,4,9,5
352,352,0,350,50,50,0.5,B9358/S842,0.03600000000000003,0.964,0.7466666666666667,0.9956,1,4,3
353,353,0,350,50,50,0.5,B751/S184695,0.35040000000000004,0.6496,1.2692307692307694,0.6504,3,3,6
354,354,0,350,50,50,0.5,B463/S634597812,0.9996,0.0004,1.153846153846154,1.0,6,3,9
355,355,0,350,50,50,0.5,B394/S2,0.11080000000000001,0.8892,0.375,0.9928,2,3,1
356,356,0,350,50,50,0.5,B359624/S6279345,0.794,0.206,1.0640394088669953,0.8936,1,6,7
357,357,0,350,50,50,0.5,B9/S96481,0.5124,0.4876,0.6222222222222222,1.0,4,1,5
358,358,0,350,50,50,0.5,B862315497/S84537196,1.0,0.0,1.075,1.0,1,9,8
359,359,0,350,50,50,0.5,B586172439/S164,0.642,0.358,0.7333333333333333,0.2804,6,9,3
360,360,0,350,50,50,0.5,B674935/S14629583,0.794,0.206,0.838235294117647,0.6292,2,6,8
361,361,0,350,50,50,0.5,B532487/S5723618,0.9744,0.0256,0.9458128078817734,0.9648,1,6,7
362,362,0,350,50,50,0.5,B516342/S125874936,0.9992,0.0008,1.4285714285714286,1.0,3,6,9
363,363,0,350,50,50,0.5,B43825/S26543879,0.9952,0.0048,1.25,1.0,3,5,8
364,364,0,350,50,50,0.5,B914/S481,0.3308,0.6692,0.9285714285714285,0.5532,0,3,3
365,365,0,350,50,50,0.5,B183/S36597421,0.986,0.014,1.15625,0.9936,5,3,8
366,366,0,350,50,50,0.5,B6813/S843619527,1.0,0.0,1.1111111111111112,1.0,5,4,9
367,367,0,350,50,50,0.5,B485731269/S6543,0.7044,0.2956,0.9,0.374,5,9,4
368,368,0,350,50,50,0.5,B9/S913758426,0.9972,0.0028,0.5555555555555556,1.0,8,1,9
369,369,0,350,50,50,0.5,B642/S65749138,0.98,0.02,1.34375,1.0,5,3,8
370,370,0,350,50,50,0.5,B127498/S2516,0.47840000000000005,0.5216,0.6774193548387096,0.4988,2,6,4
371,371,0,350,50,50,0.5,B91/S475869,0.26759999999999995,0.7324,1.3,0.6232,4,2,6
372,372,0,350,50,50,0.5,B67/S659438217,0.9964,0.0036,0.7692307692307693,1.0,7,2,9
373,373,0,350,50,50,0.5,B68527/S739185426,1.0,0.0,0.8928571428571429,1.0,4,5,9
374,374,0,350,50,50,0.5,B6/S179345,0.5668,0.4332,0.8055555555555555,0.9984,5,1,6
375,375,0,350,50,50,0.5,B65931/S5,0.3508,0.6492,1.0416666666666667,0.3304,4,5,1
376,376,0,350,50,50,0.5,B29746851/S369512,0.6592,0.3408,0.8253968253968254,0.44,2,8,6
377,377,0,350,50,50,0.5,B816423/S967413582,0.9984,0.0016,1.25,1.0,3,6,9
378,378,0,350,50,50,0.5,B792361/S47312986,0.9492,0.0508,1.0714285714285714,0.996,2,6,8
379,379,0,350,50,50,0.5,B896143275/S25,0.5856,0.4144,0.7,0.1684,7,9,2
380,380,0,350,50,50,0.5,B5821746/S3,0.48,0.52,0.6363636363636364,0.2284,6,7,1
381,381,0,350,50,50,0.5,B59/S19467853,0.9188000000000001,0.0812,0.7678571428571429,1.0,6,2,8
382,382,0,350,50,50,0.5,B954362187/S16,0.502,0.498,0.7,0.0004,7,9,2
383,383,0,350,50,50,0.5,B319685/S71,0.39359999999999995,0.6064,0.75,0.3488,4,6,2
384,384,0,350,50,50,0.5,B14279368/S48629173,0.9592,0.0408,1.0,0.9548,0,8,8
385,385,0,350,50,50,0.5,B412638957/S6439,0.6404000000000001,0.3596,1.1,0.318,5,9,4
386,386,0,350,50,50,0.5,B1475/S4136,0.5668,0.4332,0.8235294117647058,0.5216,0,4,4
387,387,0,350,50,50,0.5,B9/S672,0.5,0.5,0.5555555555555556,1.0,2,1,3
388,388,0,350,50,50,0.5,B386721945/S146,0.6288,0.3712,0.7333333333333333,0.2828,6,9,3
389,389,0,350,50,50,0.5,B3945/S37961428,0.7048,0.2952,0.9523809523809523,0.7,4,4,8
390,390,0,350,50,50,0.5,B792418653/S657,0.7612,0.2388,1.2,0.4972,6,9,3
391,391,0,350,50,50,0.5,B7/S1798564,0.5176000000000001,0.4824,0.8163265306122449,1.0,6,1,7
392,392,0,350,50,50,0.5,B6845312/S987,0.486,0.514,1.9310344827586206,0.0088,4,7,3
393,393,0,350,50,50,0.5,B269854/S7,0.47440000000000004,0.5256,1.2352941176470587,0.0536,5,6,1
394,394,0,350,50,50,0.5,B9/S36842597,0.974,0.026,0.6111111111111112,1.0,7,1,8
395,395,0,350,50,50,0.5,B249/S2,0.3248,0.6752,0.4,0.5028,2,3,1
396,396,0,350,50,50,0.5,B218/S38241,0.8152,0.1848,0.9818181818181819,1.0,2,3,5
397,397,0,350,50,50,0.5,B982/S815762,0.40559999999999996,0.5944,0.7631578947368421,0.7756,3,3,6
398,398,0,350,50,50,0.5,B678/S613742,0.7792,0.2208,0.5476190476190477,0.9944,3,3,6
399,399,0,350,50,50,0.5,B23749165/S2157346,0.7388,0.2612,0.8648648648648649,0.5856,1,8,7
400,400,0,350,50,50,0.5,B3217/S987624153,0.9992,0.0008,1.5384615384615385,1.0,5,4,9
401,401,0,350,50,50,0.5,B9845176/S18362,0.5864,0.4136,0.7,0.3292,2,7,5
402,402,0,350,50,50,0.5,B18/S51923487,0.9464,0.0536,1.0833333333333333,1.0,6,2,8
403,403,0,350,50,50,0.5,B8/S15943876,0.8184,0.1816,0.671875,1.0,7,1,8
404,404,0,350,50,50,0.5,B7625849/S16543978,0.9992,0.0008,0.9176829268292683,1.0,1,7,8
405,405,0,350,50,50,0.5,B5/S3125479,0.598,0.402,0.8857142857142858,0.9872,6,1,7
406,406,0,350,50,50,0.5,B361892745/S38679,0.9272,0.0728,1.3199999999999998,0.8508,4,9,5
407,407,0,350,50,50,0.5,B83612/S91476285,0.9568,0.0432,1.3125,0.9976,3,5,8
408,408,0,350,50,50,0.5,B72486/S4,0.3768,0.6232,0.7407407407407407,0.3956,4,5,1
409,409,0,350,50,50,0.5,B47632918/S5879,0.518,0.482,1.45,0.242,4,8,4
410,410,0,350,50,50,0.5,B9265741/S491562837,1.0,0.0,1.0294117647058825,1.0,2,7,9
411,411,0,350,50,50,0.5,B198/S6597,0.22560000000000002,0.7744,1.125,0.584,1,3,4
412,412,0,350,50,50,0.5,B467859/S817359624,0.9992,0.0008,0.7692307692307693,1.0,3,6,9
413,413,0,350,50,50,0.5,B5248679/S31256794,0.7292000000000001,0.2708,0.7896341463414634,0.6108,1,7,8
414,414,0,350,50,50,0.5,B6157/S8763941,0.8764,0.1236,1.142857142857143,0.9224,3,4,7
415,415,0,350,50,50,0.5,B71498/S1985,0.30879999999999996,0.6912,0.9913793103448276,0.5288,1,5,4
416,416,0,350,50,50,0.5,B6/S42975136,0.9328,0.0672,0.7708333333333334,0.9988,7,1,8
417,417,0,350,50,50,0.5,B397/S9657814,0.8888,0.1112,0.9022556390977444,0.9864,4,3,7
418,418,0,350,50,50,0.5,B875219346/S6,0.5116,0.4884,1.2,0.0,8,9,1
419,419,0,350,50,50,0.5,B41583726/S835961742,1.0,0.0,1.1111111111111112,1.0,1,8,9
420,420,0,350,50,50,0.5,B972/S831,0.32320000000000004,0.6768,0.6666666666666666,0.6244,0,3,3
421,421,0,350,50,50,0.5,B193/S942586,0.52,0.48,1.307692307692308,0.7588,3,3,6
422,422,0,350,50,50,0.5,B469317/S4583267,0.9956,0.0044,1.0,1.0,1,6,7
423,423,0,350,50,50,0.5,B72695148/S38,0.494,0.506,1.0476190476190477,0.2504,6,8,2
424,424,0,350,50,50,0.5,B236/S5681,0.43679999999999997,0.5632,1.3636363636363638,0.4248,1,3,4
425,425,0,350,50,50,0.5,B13/S19,0.3036,0.6964,2.5,0.438,0,2,2
426,426,0,350,50,50,0.5,B6472/S82164,0.5232,0.4768,0.8842105263157896,0.502,1,4,5
427,427,0,350,50,50,0.5,B651/S986547321,1.0,0.0,1.25,1.0,6,3,9
428,428,0,350,50,50,0.5,B1572398/S135847,0.6772,0.3228,0.9333333333333333,0.6248,1,7,6
429,429,0,350,50,50,0.5,B28359617/S21,0.4524,0.5476,0.2926829268292683,0.166,6,8,2
430,430,0,350,50,50,0.5,B18592673/S89,0.5796,0.4204,1.6585365853658536,0.0428,6,8,2
431,431,0,350,50,50,0.5,B7/S584627,0.5556,0.4444,0.7619047619047619,1.0,5,1,6
432,432,0,350,50,50,0.5,B14756/S38,0.3932,0.6068,1.1956521739130437,0.4232,3,5,2
433,433,0,350,50,50,0.5,B1824796/S37,0.4544,0.5456,0.9459459459459459,0.3492,5,7,2
434,434,0,350,50,50,0.5,B361498/S69512384,0.7384,0.2616,0.9193548387096774,0.7248,2,6,8
435,435,0,350,50,50,0.5,B6723/S24,0.45640000000000003,0.5436,0.6666666666666666,0.4144,2,4,2
436,436,0,350,50,50,0.5,B1564378/S8295467,0.9988,0.0012,1.2058823529411764,0.9984,0,7,7
437,437,0,350,50,50,0.5,B8/S68234,0.7488,0.2512,0.575,1.0,4,1,5
438,438,0,350,50,50,0.5,B18362/S95,0.4132,0.5868,1.75,0.3,3,5,2
439,439,0,350,50,50,0.5,B71938645/S2,0.5104,0.4896,0.37209302325581395,0.1616,7,8,1
440,440,0,350,50,50,0.5,B43821/S41685327,0.9988,0.0012,1.25,1.0,3,5,8
441,441,0,350,50,50,0.5,B81/S2138456,0.9836,0.0164,0.9206349206349207,1.0,5,2,7
442,442,0,350,50,50,0.5,B96837/S519,0.21919999999999995,0.7808,0.7575757575757576,0.9904,2,5,3
443,443,0,350,50,50,0.5,B4237156/S29,0.49239999999999995,0.5076,1.375,0.012,5,7,2
444,444,0,350,50,50,0.5,B72983654/S14589237,0.8140000000000001,0.186,0.8863636363636364,0.638,0,8,8
445,445,0,350,50,50,0.5,B712469/S24583196,0.7436,0.2564,0.9827586206896552,0.6688,2,6,8
446,446,0,350,50,50,0.5,B17923/S24731958,0.694,0.306,1.1079545454545454,0.9936,3,5,8
447,447,0,350,50,50,0.5,B391/S532,0.4436,0.5564,0.7692307692307693,0.6692,0,3,3
448,448,0,350,50,50,0.5,B4827/S96,0.29800000000000004,0.702,1.4285714285714286,0.3888,2,4,2
449,449,0,350,50,50,0.5,B4583/S9274,0.5116,0.4884,1.1,0.3864,0,4,4
450,450,0,350,50,50,0.5,B18792/S734,0.402,0.598,0.8641975308641975,0.5616,2,5,3
451,451,0,350,50,50,0.5,B7965/S694,0.33320000000000005,0.6668,0.9382716049382716,1.0,1,4,3
452,452,0,350,50,50,0.5,B7/S891376542,0.9964,0.0036,0.7142857142857143,1.0,8,1,9
453,453,0,350,50,50,0.5,B19473685/S267498,0.95,0.05,1.1162790697674418,0.8992,2,8,6
454,454,0,350,50,50,0.5,B183954267/S13497286,0.9299999999999999,0.07,1.0,0.884,1,9,8
455,455,0,350,50,50,0.5,B6871/S296,0.25560000000000005,0.7444,1.0303030303030303,0.616,1,4,3
456,456,0,350,50,50,0.5,B43/S4218359,0.6788000000000001,0.3212,1.3061224489795917,0.988,5,2,7
457,457,0,350,50,50,0.5,B95642/S7461,0.6095999999999999,0.3904,0.8653846153846153,0.446,1,5,4
458,458,0,350,50,50,0.5,B16275934/S98264371,0.9456,0.0544,1.0810810810810811,0.9808,0,8,8
459,459,0,350,50,50,0.5,B93687/S58467,0.9412,0.0588,0.9090909090909092,0.9908,0,5,5
460,460,0,350,50,50,0.5,B531/S183925,0.5092,0.4908,1.5555555555555556,0.5632,3,3,6
461,461,0,350,50,50,0.5,B6718359/S91572468,0.9968,0.0032,0.9423076923076924,0.9984,1,7,8
462,462,0,350,50,50,0.5,B315462987/S35267814,1.0,0.0,0.9,1.0,1,9,8
463,463,0,350,50,50,0.5,B93/S1845926,0.49,0.51,0.8333333333333334,0.8116,5,2,7
464,464,0,350,50,50,0.5,B6739415/S13,0.516,0.484,0.4,0.2032,5,7,2
465,465,0,350,50,50,0.5,B84263715/S3718659,0.9776,0.0224,1.2380952380952381,0.9568,1,8,7
466,466,0,350,50,50,0.5,B5896321/S14523978,0.7132000000000001,0.2868,1.0036764705882353,0.6356,1,7,8
467,467,0,350,50,50,0.5,B5287/S426,0.392,0.608,0.7272727272727273,0.5984,1,4,3
468,468,0,350,50,50,0.5,B475/S38642,0.43679999999999997,0.5632,0.8624999999999999,0.692,2,3,5
469,469,0,350,50,50,0.5,B78391/S1,0.3368,0.6632,0.17857142857142858,0.4384,4,5,1
470,470,0,350,50,50,0.5,B2945871/S1384,0.5028,0.4972,0.7777777777777777,0.3696,3,7,4
471,471,0,350,50,50,0.5,B3754298/S47916,0.6312,0.3688,0.9947368421052631,0.4236,2,7,5
472,472,0,350,50,50,0.5,B5386/S57264983,0.9988,0.0012,1.0,1.0,4,4,8
473,473,0,350,50,50,0.5,B581632974/S72895413,0.8116,0.1884,0.975,0.6312,1,9,8
474,474,0,350,50,50,0.5,B7521689/S2519674,0.7116,0.2884,0.894736842105263,0.6484,0,7,7
475,475,0,350,50,50,0.5,B248/S216,0.374,0.626,0.6428571428571428,0.496,0,3,3
476,476,0,350,50,50,0.5,B17/S79865,0.2248,0.7752,1.75,0.5704,3,2,5
477,477,0,350,50,50,0.5,B294/S9378251,0.5184,0.4816,1.0,0.6332,4,3,7
478,478,0,350,50,50,0.5,B1254/S613,0.49360000000000004,0.5064,1.1111111111111112,0.3672,1,4,3
479,479,0,350,50,50,0.5,B16985342/S36927,0.6456,0.3544,1.1368421052631579,0.3604,3,8,5
480,480,0,350,50,50,0.5,B612879543/S4538172,0.81,0.19,0.8571428571428571,0.6168,2,9,7
481,481,0,350,50,50,0.5,B9/S683149,0.5528,0.4472,0.5740740740740741,1.0,5,1,6
482,482,0,350,50,50,0.5,B24/S3782691,0.4808,0.5192,1.7142857142857144,0.604,5,2,7
483,483,0,350,50,50,0.5,B61/S327961,0.6868000000000001,0.3132,1.3333333333333335,0.9976,4,2,6
484,484,0,350,50,50,0.5,B4937/S753,0.4344,0.5656,0.8695652173913043,0.5172,1,4,3
485,485,0,350,50,50,0.5,B4/S3,0.356,0.644,0.75,1.0,0,1,1
486,486,0,350,50,50,0.5,B924316578/S417298,0.6524,0.3476,1.0333333333333334,0.2716,3,9,6
487,487,0,350,50,50,0.5,B21534/S269735184,0.998,0.002,1.6666666666666667,1.0,4,5,9
488,488,0,350,50,50,0.5,B2/S582791346,0.9992,0.0008,2.5,1.0,8,1,9
489,489,0,350,50,50,0.5,B398214/S41,0.4992,0.5008,0.5555555555555556,0.2732,4,6,2
490,490,0,350,50,50,0.5,B34597/S28316,0.5856,0.4144,0.7142857142857143,0.4024,0,5,5
491,491,0,350,50,50,0.5,B3921457/S9385,0.5604,0.4396,1.411290322580645,0.2892,3,7,4
492,492,0,350,50,50,0.5,B4192675/S489,0.5044,0.4956,1.4411764705882355,0.2336,4,7,3
493,493,0,350,50,50,0.5,B84796/S193652,0.08879999999999999,0.9112,0.6372549019607843,0.9956,1,5,6
494,494,0,350,50,50,0.5,B43159627/S643158,0.7412000000000001,0.2588,0.972972972972973,0.588,2,8,6
495,495,0,350,50,50,0.5,B34291865/S392517,0.6388,0.3612,0.9473684210526315,0.3852,2,8,6
496,496,0,350,50,50,0.5,B6724938/S9314652,0.6824,0.3176,0.7692307692307693,0.528,0,7,7
497,497,0,350,50,50,0.5,B3746/S7869,0.06599999999999995,0.934,1.5,0.984,0,4,4
498,498,0,350,50,50,0.5,B198745362/S947,0.5811999999999999,0.4188,1.3333333333333335,0.1476,6,9,3
499,499,0,350,50,50,0.5,B347285/S584736,0.9984,0.0016,1.1379310344827587,1.0,0,6,6
500,500,0,350,50,50,0.5,B425/S3,0.42800000000000005,0.572,0.8181818181818182,0.3908,2,3,1
501,501,0,350,50,50,0.5,B187/S578961,0.24639999999999995,0.7536,1.125,0.6304,3,3,6
502,502,0,350,50,50,0.5,B8/S649278,0.5076,0.4924,0.75,1.0,5,1,6
503,503,0,350,50,50,0.5,B75/S826437519,0.998,0.002,0.8333333333333334,1.0,7,2,9
504,504,0,350,50,50,0.5,B3962/S5,0.37160000000000004,0.6284,1.0,0.3344,3,4,1
505,505,0,350,50,50,0.5,B795182/S8927543,0.6676,0.3324,1.017857142857143,0.6936,1,6,7
506,506,0,350,50,50,0.5,B7425/S1875,0.44320000000000004,0.5568,1.1666666666666667,0.3088,0,4,4
507,507,0,350,50,50,0.5,B5427/S96847,0.8468,0.1532,1.511111111111111,0.8188,1,4,5
508,508,0,350,50,50,0.5,B316528/S628135947,0.9996,0.0004,1.2,1.0,3,6,9
509,509,0,350,50,50,0.5,B469/S93,0.258,0.742,0.9473684210526316,1.0,1,3,2
510,510,0,350,50,50,0.5,B5972/S3,0.3124,0.6876,0.5217391304347826,0.5408,3,4,1
511,511,0,350,50,50,0.5,B967823514/S7983542,0.7984,0.2016,1.0857142857142859,0.5996,2,9,7
512,512,0,350,50,50,0.5,B8/S264,0.49839999999999995,0.5016,0.5,1.0,2,1,3
513,513,0,350,50,50,0.5,B2/S86534,0.8180000000000001,0.182,2.6,0.9708,4,1,5
514,514,0,350,50,50,0.5,B48296/S356429718,1.0,0.0,0.8620689655172414,1.0,4,5,9
515,515,0,350,50,50,0.5,B35187264/S915,0.5032,0.4968,1.1111111111111112,0.01,5,8,3
516,516,0,350,50,50,0.5,B421367985/S245981,0.6372,0.3628,0.9666666666666666,0.3328,3,9,6
517,517,0,350,50,50,0.5,B27386149/S812,0.5528,0.4472,0.7333333333333333,0.0444,5,8,3
518,518,0,350,50,50,0.5,B6/S7816593,0.49039999999999995,0.5096,0.9285714285714285,1.0,6,1,7
519,519,0,350,50,50,0.5,B36579/S4589,0.015199999999999991,0.9848,1.0833333333333333,1.0,1,5,4
520,520,0,350,50,50,0.5,B95634/S84916,0.6012,0.3988,1.037037037037037,0.3632,0,5,5
521,521,0,350,50,50,0.5,B628/S93758,0.29359999999999997,0.7064,1.2000000000000002,0.586,2,3,5
522,522,0,350,50,50,0.5,B2596718/S691278,0.47040000000000004,0.5296,1.013157894736842,0.434,1,7,6
523,523,0,350,50,50,0.5,B3851492/S1473258,0.7303999999999999,0.2696,0.9375,0.6772,0,7,7
524,524,0,350,50,50,0.5,B7845/S89,0.23399999999999999,0.766,1.4166666666666667,1.0,2,4,2
