,RunId,iteration,Step,largura,altura,density,rule,alive_cells,dead_cells,average_rule,likeness,len_rule,len_born,len_survive
78,78,2,350,50,50,0.5,B58/S573982,0.4236,0.5764,0.8717948717948718,0.9968,4,2,6
79,79,2,350,50,50,0.5,B768934125/S243,0.5464,0.4536,0.6,0.156,6,9,3
80,80,2,350,50,50,0.5,B986143275/S738,0.5624,0.4376,1.2,0.0624,6,9,3
81,81,2,350,50,50,0.5,B3928/S743612958,0.998,0.002,0.9090909090909091,1.0,5,4,9
82,82,2,350,50,50,0.5,B81539427/S146792,0.6604,0.3396,0.9914529914529914,0.4904,2,8,6
83,83,2,350,50,50,0.5,B7143/S5,0.388,0.612,1.3333333333333333,0.2932,3,4,1
84,84,2,350,50,50,0.5,B861423/S63,0.5116,0.4884,1.125,0.3056,4,6,2
85,85,2,350,50,50,0.5,B958/S7691,0.4204,0.5796,0.7840909090909092,1.0,1,3,4
86,86,2,350,50,50,0.5,B179426583/S5284769,0.9996,0.0004,1.1714285714285713,0.9984,2,9,7
87,87,2,350,50,50,0.5,B53/S3496,0.36240000000000006,0.6376,1.375,0.7064,2,2,4
88,88,2,350,50,50,0.5,B592368/S423157689,0.9996,0.0004,0.9090909090909091,1.0,3,6,9
89,89,2,350,50,50,0.5,B7384269/S241673,0.7112,0.2888,0.6880341880341881,0.562,1,7,6
