;RunId;iteration;Step;largura;altura;density;rule;alive_cells;dead_cells;average_rule;likeness;len_rule;len_born;len_survive
278;278;9;400;50;50;0.5;B86/S124659;0.1452;0.4068;0.6428571428571429;1.0;-4;2;6
279;279;9;400;50;50;0.5;B87/S87542;0.0096;0.5116;0.6933333333333334;1.0;-3;2;5
280;280;9;400;50;50;0.5;B234/S1235;0.5248;0.4752;0.9166666666666666;0.4936;-1;3;4
281;281;9;400;50;50;0.5;B1357/S2468;0.5064;0.4936;1.25;0.5008;0;4;4
282;282;9;400;50;50;0.5;B123456789/S123456789;1.0;0.0;1.0;1.0;0;9;9
283;283;9;400;50;50;0.5;B12345/S76532;0.7448;0.2552;1.5333333333333332;0.8684;0;5;5
284;284;9;400;50;50;0.5;B1/S1233456789;0.5288;0.0008;4.8;1.0;-9;1;10
285;285;9;400;50;50;0.5;B123456789/S1;0.5004;0.4996;0.2;0.0032;8;9;1
286;286;9;400;50;50;0.5;B8735/S2;0.0;0.8688;0.34782608695652173;1.0;3;4;1
287;287;9;400;50;50;0.5;B1235/23;0.4556;0.5444;0.9090909090909091;0.3172;2;4;2
288;288;9;400;50;50;0.5;B123847/S2;0.5844;0.4156;0.48;0.0256;5;6;1
289;289;9;400;50;50;0.5;B983/S314678;0.36;0.6392;0.725;0.7732;-3;3;6
